,actual,predicted
101,0.257,0.28302643
102,0.257,0.28229424
103,0.257,0.2815563
104,0.257,0.28081268
105,0.257,0.28006342
106,0.257,0.27930853
107,0.257,0.27854785
108,0.257,0.27778158
109,0.257,0.2770097
110,0.257,0.27623215
111,0.257,0.27544898
112,0.257,0.27466023
113,0.257,0.27386588
114,0.257,0.27306107
115,0.257,0.27228263
116,0.257,0.27162263
117,0.257,0.27101704
118,0.257,0.27045536
119,0.257,0.2699585
120,0.257,0.26960877
121,0.257,0.26943788
122,0.257,0.26931942
123,0.257,0.26929858
124,0.257,0.26927638
125,0.257,0.26925287
126,0.257,0.269228
127,0.257,0.26920205
128,0.257,0.26917464
129,0.257,0.2691459
130,0.257,0.2691158
131,0.257,0.2690845
132,0.257,0.26905188
133,0.257,0.2690179
134,0.257,0.2689827
135,0.257,0.26894623
136,0.257,0.26890847
137,0.257,0.26886937
138,0.257,0.268829
139,0.257,0.26878735
140,0.257,0.26874438
141,0.257,0.26870012
142,0.257,0.26865467
143,0.257,0.2686079
144,0.257,0.2685598
145,0.257,0.2685105
146,0.257,0.26845986
147,0.257,0.268408
148,0.257,0.26835486
149,0.257,0.26830044
150,0.257,0.2682448
151,0.257,0.26818782
152,0.257,0.26812965
153,0.257,0.26807025
154,0.257,0.26800957
155,0.257,0.26794767
156,0.257,0.26788443
157,0.257,0.26782003
158,0.257,0.26775432
159,0.257,0.26768735
160,0.257,0.2676192
161,0.257,0.26754987
162,0.257,0.2674792
163,0.257,0.2674074
164,0.257,0.2673343
165,0.257,0.26726
166,0.257,0.26718447
167,0.257,0.2671077
168,0.257,0.2670297
169,0.257,0.26695055
170,0.257,0.2668701
171,0.257,0.26678848
172,0.257,0.2667057
173,0.257,0.2666217
174,0.25705737704918036,0.26653653
175,0.25711475409836065,0.26648954
176,0.257172131147541,0.26657012
177,0.2572295081967213,0.26674387
178,0.25728688524590165,0.2669608
179,0.25734426229508195,0.26723638
180,0.2574016393442623,0.2676481
181,0.25745901639344265,0.2682316
182,0.25751639344262295,0.2688633
183,0.2575737704918033,0.2695111
184,0.2576311475409836,0.27014136
185,0.25768852459016395,0.27077156
186,0.25774590163934424,0.27140167
187,0.2578032786885246,0.27203175
188,0.25786065573770495,0.27266163
189,0.25791803278688524,0.27329144
190,0.2579754098360656,0.27392122
191,0.2580327868852459,0.27455083
192,0.25809016393442624,0.27518037
193,0.25814754098360654,0.27580974
194,0.2582049180327869,0.27643895
195,0.25826229508196724,0.27706826
196,0.25831967213114754,0.27769735
197,0.2583770491803279,0.2783262
198,0.2584344262295082,0.27895516
199,0.25849180327868854,0.2795839
200,0.25854918032786883,0.28021255
201,0.2586065573770492,0.28084108
202,0.25866393442622954,0.2814695
203,0.25872131147540983,0.28209788
204,0.2587786885245902,0.28272596
205,0.2588360655737705,0.28335395
206,0.25889344262295083,0.28398192
207,0.2589508196721312,0.2846098
208,0.2590081967213115,0.28523746
209,0.25906557377049183,0.28586504
210,0.2591229508196721,0.28649253
211,0.2591803278688525,0.2871199
212,0.2592377049180328,0.28774703
213,0.2592950819672131,0.2883742
214,0.2593524590163935,0.28900105
215,0.2594098360655738,0.28962788
216,0.2594672131147541,0.2902546
217,0.2595245901639344,0.29088122
218,0.2595819672131148,0.29150763
219,0.25963934426229507,0.2921339
220,0.2596967213114754,0.29276004
221,0.25975409836065577,0.29338604
222,0.25981147540983607,0.29401195
223,0.2598688524590164,0.29463768
224,0.2599262295081967,0.29526338
225,0.25998360655737707,0.29588884
226,0.26004098360655736,0.29651415
227,0.2600983606557377,0.29713944
228,0.26015573770491807,0.2977645
229,0.26021311475409836,0.2983894
230,0.2602704918032787,0.29901424
231,0.260327868852459,0.2996388
232,0.26038524590163936,0.3002634
233,0.26044262295081966,0.30088776
234,0.2605,0.30151197
235,0.26055737704918036,0.302136
236,0.26061475409836066,0.30275998
237,0.260672131147541,0.30338374
238,0.2607295081967213,0.30400738
239,0.26078688524590166,0.30463082
240,0.26084426229508195,0.3052541
241,0.2609016393442623,0.30587727
242,0.26095901639344266,0.30650035
243,0.26101639344262295,0.30712315
244,0.2610737704918033,0.30774578
245,0.2611311475409836,0.30836836
246,0.26118852459016395,0.3089907
247,0.26124590163934425,0.30961287
248,0.2613032786885246,0.31023502
249,0.26136065573770495,0.3108569
250,0.26141803278688525,0.31147867
251,0.2614754098360656,0.31210026
252,0.2615327868852459,0.31272164
253,0.26159016393442625,0.3133429
254,0.26164754098360654,0.313964
255,0.2617049180327869,0.31458485
256,0.26176229508196724,0.3152057
257,0.26181967213114754,0.31582624
258,0.2618770491803279,0.31644666
259,0.2619344262295082,0.31706697
260,0.26199180327868854,0.3176871
261,0.26204918032786884,0.318307
262,0.2621065573770492,0.3189268
263,0.26216393442622954,0.3195464
264,0.26222131147540984,0.3201658
265,0.2622786885245902,0.3207851
266,0.2623360655737705,0.32140413
267,0.26239344262295083,0.3220231
268,0.2624508196721312,0.32264188
269,0.2625081967213115,0.32326043
270,0.26256557377049183,0.32387885
271,0.26262295081967213,0.32449704
272,0.2626803278688525,0.32511503
273,0.2627377049180328,0.32573298
274,0.26279508196721313,0.3263506
275,0.2628524590163935,0.32696813
276,0.2629098360655738,0.32758546
277,0.26296721311475413,0.32820266
278,0.2630245901639344,0.32881966
279,0.2630819672131148,0.32943642
280,0.26313934426229507,0.33005303
281,0.2631967213114754,0.3306695
282,0.2632540983606558,0.33128572
283,0.26331147540983607,0.33190173
284,0.2633688524590164,0.3325177
285,0.2634262295081967,0.33313337
286,0.26348360655737707,0.33374894
287,0.26354098360655737,0.33436424
288,0.2635983606557377,0.33497941
289,0.26365573770491807,0.33559442
290,0.26371311475409837,0.33620915
291,0.2637704918032787,0.33682373
292,0.263827868852459,0.33743805
293,0.26388524590163936,0.33805227
294,0.26394262295081966,0.33866635
295,0.264,0.33928016
296,0.26405737704918036,0.33989382
297,0.26411475409836066,0.340544
298,0.264172131147541,0.3412674
299,0.2642295081967213,0.34194466
300,0.26428688524590166,0.34258935
301,0.26434426229508196,0.3432201
302,0.2644016393442623,0.34387723
303,0.26445901639344266,0.34450802
304,0.26451639344262295,0.34497398
305,0.2645737704918033,0.34536326
306,0.2646311475409836,0.3456077
307,0.26468852459016395,0.34585133
308,0.26474590163934425,0.3460939
309,0.2648032786885246,0.34633568
310,0.26486065573770495,0.3465765
